===========================================================
 Line      YEAR     MONTH    DAY    HOUR    MIN    TEMP       
293114     2021       7      24      13     13     24
293115     2021       7      24      13     14     24
293116     2021       7      24      13     15     24
293117     2021       7      24      13     16     24
293118     2021       7      24      13     17     24
293119     2021       7      24      13     18     24
293120     2021       7      24      13     19     24
293121     2021       7      24      13     20     24
293122     2021       7      24      13     21     24
293123     2021       7      24      13     22     24
293124     2021       7      24      13     23     24
293125     2021       7      24      13     24     24
293126     2021       7      24      13     25     24
293127     2021       7      24      13     26     24
293128     2021       7      24      13     27     24
293129     2021       7      24      13     28     24
293130     2021       7      24      13     29     24
293131     2021       7      24      13     30     24
293132     2021       7      24      13     31     24
293133     2021       7      24      13     32     24
293134     2021       7      24      13     33     24
293135     2021       7      24      13     34     24
293136     2021       7      24      13     35     24
293137     2021       7      24      13     36     24
293138     2021       7      24      13     37     24
293139     2021       7      24      13     38     24
293140     2021       7      24      13     39     24
293141     2021       7      24      13     40     24
293142     2021       7      24      13     41     24
293143     2021       7      24      13     42     24
293144     2021       7      24      13     43     24
293145     2021       7      24      13     44     24
293146     2021       7      24      13     45     24
293147     2021       7      24      13     46     24
293148     2021       7      24      13     47     24
293149     2021       7      24      13     48     24
293150     2021       7      24      13     49     24
293151     2021       7      24      13     50     24
293152     2021       7      24      13     51     24
293153     2021       7      24      13     52     24
293154     2021       7      24      13     53     24
293155     2021       7      24      13     54     24
293156     2021       7      24      13     55     24
293157     2021       7      24      13     56     24
293158     2021       7      24      13     57     24
293159     2021       7      24      13     58     24
293160     2021       7      24      13     59     24
293161     2021       7      24      14      0     24
293162     2021       7      24      14      1     24
293163     2021       7      24      14      2     24
293164     2021       7      24      14      3     24
293165     2021       7      24      14      4     24
293166     2021       7      24      14      5     24
293167     2021       7      24      14      6     24
293168     2021       7      24      14      7     24
293169     2021       7      24      14      8     24
293170     2021       7      24      14      9     24
293171     2021       7      24      14     10     24
293172     2021       7      24      14     11     24
293173     2021       7      24      14     12     24
293174     2021       7      24      14     13     24
293175     2021       7      24      14     14     24
293176     2021       7      24      14     15     24
293177     2021       7      24      14     16     24
293178     2021       7      24      14     17     24
293179     2021       7      24      14     18     24
293180     2021       7      24      14     19     24
293181     2021       7      24      14     20     24
293182     2021       7      24      14     21     24
293183     2021       7      24      14     22     24
293184     2021       7      24      14     23     24
293185     2021       7      24      14     24     24
293186     2021       7      24      14     25     24
293187     2021       7      24      14     26     24
293188     2021       7      24      14     27     24
293189     2021       7      24      14     28     24
293190     2021       7      24      14     29     24
293191     2021       7      24      14     30     24
293192     2021       7      24      14     31     24
293193     2021       7      24      14     32     24
293194     2021       7      24      14     33     24
293195     2021       7      24      14     34     24
293196     2021       7      24      14     35     24
293197     2021       7      24      14     36     24
293198     2021       7      24      14     37     24
293199     2021       7      24      14     38     24
293200     2021       7      24      14     39     24
293201     2021       7      24      14     40     24
293202     2021       7      24      14     41     24
293203     2021       7      24      14     42     24
293204     2021       7      24      14     43     24
293205     2021       7      24      14     44     24
293206     2021       7      24      14     45     24
293207     2021       7      24      14     46     24
293208     2021       7      24      14     47     24
293209     2021       7      24      14     48     24
293210     2021       7      24      14     49     24
293211     2021       7      24      14     50     24
293212     2021       7      24      14     51     24
293213     2021       7      24      14     52     24
293214     2021       7      24      14     53     24
293215     2021       7      24      14     54     24
293216     2021       7      24      14     55     24
293217     2021       7      24      14     56     24
293218     2021       7      24      14     57     24
293219     2021       7      24      14     58     24
293220     2021       7      24      14     59     24
293221     2021       7      24      15      0     24
293222     2021       7      24      15      1     24
293223     2021       7      24      15      2     24
293224     2021       7      24      15      3     24
293225     2021       7      24      15      4     24
293226     2021       7      24      15      5     24
293227     2021       7      24      15      6     24
293228     2021       7      24      15      7     24
293229     2021       7      24      15      8     24
293230     2021       7      24      15      9     24
293231     2021       7      24      15     10     24
293232     2021       7      24      15     11     24
293233     2021       7      24      15     12     24
293234     2021       7      24      15     13     24
293235     2021       7      24      15     14     24
293236     2021       7      24      15     15     24
293237     2021       7      24      15     16     24
293238     2021       7      24      15     17     24
293239     2021       7      24      15     18     24
293240     2021       7      24      15     19     24
293241     2021       7      24      15     20     24
293242     2021       7      24      15     21     24
293243     2021       7      24      15     22     24
293244     2021       7      24      15     23     24
293245     2021       7      24      15     24     24
293246     2021       7      24      15     25     24
293247     2021       7      24      15     26     24
293248     2021       7      24      15     27     24
293249     2021       7      24      15     28     24
293250     2021       7      24      15     29     24
293251     2021       7      24      15     30     24
293252     2021       7      24      15     31     24
293253     2021       7      24      15     32     24
293254     2021       7      24      15     33     24
293255     2021       7      24      15     34     24
293256     2021       7      24      15     35     24
293257     2021       7      24      15     36     24
293258     2021       7      24      15     37     24
293259     2021       7      24      15     38     24
293260     2021       7      24      15     39     24
293261     2021       7      24      15     40     24
293262     2021       7      24      15     41     24
293263     2021       7      24      15     42     24
293264     2021       7      24      15     43     24
293265     2021       7      24      15     44     24
293266     2021       7      24      15     45     24
293267     2021       7      24      15     46     24
293268     2021       7      24      15     47     24
293269     2021       7      24      15     48     24
293270     2021       7      24      15     49     24
293271     2021       7      24      15     50     24
293272     2021       7      24      15     51     24
293273     2021       7      24      15     52     24
293274     2021       7      24      15     53     24
293275     2021       7      24      15     54     24
293276     2021       7      24      15     55     24
293277     2021       7      24      15     56     24
293278     2021       7      24      15     57     24
293279     2021       7      24      15     58     24
293280     2021       7      24      15     59     24
293281     2021       7      24      16      0     24
293282     2021       7      24      16      1     24
293283     2021       7      24      16      2     24
293284     2021       7      24      16      3     24
293285     2021       7      24      16      4     24
293286     2021       7      24      16      5     24
293287     2021       7      24      16      6     24
293288     2021       7      24      16      7     24
293289     2021       7      24      16      8     24
293290     2021       7      24      16      9     24
293291     2021       7      24      16     10     24
293292     2021       7      24      16     11     24
293293     2021       7      24      16     12     24
293294     2021       7      24      16     13     24
293295     2021       7      24      16     14     24
293296     2021       7      24      16     15     24
293297     2021       7      24      16     16     24
293298     2021       7      24      16     17     24
293299     2021       7      24      16     18     24
293300     2021       7      24      16     19     24
293301     2021       7      24      16     20     24
293302     2021       7      24      16     21     24
293303     2021       7      24      16     22     24
293304     2021       7      24      16     23     24
293305     2021       7      24      16     24     24
293306     2021       7      24      16     25     24
293307     2021       7      24      16     26     24
293308     2021       7      24      16     27     24
293309     2021       7      24      16     28     24
293310     2021       7      24      16     29     24
293311     2021       7      24      16     30     24
293312     2021       7      24      16     31     24
293313     2021       7      24      16     32     24
293314     2021       7      24      16     33     24
293315     2021       7      24      16     34     24
293316     2021       7      24      16     35     24
293317     2021       7      24      16     36     24
293318     2021       7      24      16     37     24
293319     2021       7      24      16     38     24
293320     2021       7      24      16     39     24
293321     2021       7      24      16     40     24
293322     2021       7      24      16     41     24
293323     2021       7      24      16     42     24
293324     2021       7      24      16     43     24
293325     2021       7      24      16     44     24
293326     2021       7      24      16     45     24
293327     2021       7      24      16     46     24
293328     2021       7      24      16     47     24
293329     2021       7      24      16     48     24
293330     2021       7      24      16     49     24
293331     2021       7      24      16     50     24
293332     2021       7      24      16     51     24
293333     2021       7      24      16     52     24
293334     2021       7      24      16     53     24
293335     2021       7      24      16     54     24
293336     2021       7      24      16     55     24
293337     2021       7      24      16     56     24
293338     2021       7      24      16     57     24
293339     2021       7      24      16     58     24
293340     2021       7      24      16     59     24
293341     2021       7      24      17      0     24
293342     2021       7      24      17      1     24
293343     2021       7      24      17      2     24
293344     2021       7      24      17      3     24
293345     2021       7      24      17      4     24
293346     2021       7      24      17      5     24
293347     2021       7      24      17      6     24
293348     2021       7      24      17      7     24
293349     2021       7      24      17      8     24
293350     2021       7      24      17      9     24
293351     2021       7      24      17     10     24
293352     2021       7      24      17     11     24
293353     2021       7      24      17     12     24
293354     2021       7      24      17     13     24
293355     2021       7      24      17     14     24
293356     2021       7      24      17     15     24
293357     2021       7      24      17     16     24
293358     2021       7      24      17     17     24
293359     2021       7      24      17     18     24
293360     2021       7      24      17     19     24
293361     2021       7      24      17     20     24
293362     2021       7      24      17     21     24
293363     2021       7      24      17     22     24
293364     2021       7      24      17     23     24
293365     2021       7      24      17     24     24
293366     2021       7      24      17     25     24
293367     2021       7      24      17     26     24
293368     2021       7      24      17     27     24
293369     2021       7      24      17     28     24
293370     2021       7      24      17     29     24
293371     2021       7      24      17     30     24
293372     2021       7      24      17     31     24
293373     2021       7      24      17     32     24
293374     2021       7      24      17     33     24
293375     2021       7      24      17     34     24
293376     2021       7      24      17     35     24
293377     2021       7      24      17     36     24
293378     2021       7      24      17     37     24
293379     2021       7      24      17     38     24
293380     2021       7      24      17     39     24
293381     2021       7      24      17     40     24
293382     2021       7      24      17     41     24
293383     2021       7      24      17     42     24
293384     2021       7      24      17     43     24
293385     2021       7      24      17     44     24
293386     2021       7      24      17     45     24
293387     2021       7      24      17     46     24
293388     2021       7      24      17     47     24
293389     2021       7      24      17     48     24
293390     2021       7      24      17     49     24
293391     2021       7      24      17     50     24
293392     2021       7      24      17     51     24
293393     2021       7      24      17     52     24
293394     2021       7      24      17     53     24
293395     2021       7      24      17     54     24
293396     2021       7      24      17     55     24
293397     2021       7      24      17     56     24
293398     2021       7      24      17     57     24
293399     2021       7      24      17     58     24
293400     2021       7      24      17     59     24
293401     2021       7      24      18      0     24
293402     2021       7      24      18      1     24
293403     2021       7      24      18      2     24
293404     2021       7      24      18      3     24
293405     2021       7      24      18      4     24
293406     2021       7      24      18      5     24
293407     2021       7      24      18      6     24
293408     2021       7      24      18      7     24
293409     2021       7      24      18      8     24
293410     2021       7      24      18      9     24
293411     2021       7      24      18     10     24
293412     2021       7      24      18     11     24
293413     2021       7      24      18     12     24
293414     2021       7      24      18     13     24
293415     2021       7      24      18     14     24
293416     2021       7      24      18     15     24
293417     2021       7      24      18     16     24
293418     2021       7      24      18     17     24
293419     2021       7      24      18     18     24
293420     2021       7      24      18     19     24
293421     2021       7      24      18     20     24
293422     2021       7      24      18     21     24
293423     2021       7      24      18     22     24
293424     2021       7      24      18     23     24
293425     2021       7      24      18     24     24
293426     2021       7      24      18     25     24
293427     2021       7      24      18     26     24
293428     2021       7      24      18     27     24
293429     2021       7      24      18     28     24
293430     2021       7      24      18     29     24
293431     2021       7      24      18     30     24
293432     2021       7      24      18     31     24
293433     2021       7      24      18     32     24
293434     2021       7      24      18     33     24
293435     2021       7      24      18     34     24
293436     2021       7      24      18     35     24
293437     2021       7      24      18     36     24
293438     2021       7      24      18     37     24
293439     2021       7      24      18     38     24
293440     2021       7      24      18     39     24
293441     2021       7      24      18     40     24
293442     2021       7      24      18     41     24
293443     2021       7      24      18     42     24
293444     2021       7      24      18     43     24
293445     2021       7      24      18     44     24
293446     2021       7      24      18     45     24
293447     2021       7      24      18     46     24
293448     2021       7      24      18     47     24
293449     2021       7      24      18     48     24
293450     2021       7      24      18     49     24
293451     2021       7      24      18     50     24
293452     2021       7      24      18     51     24
293453     2021       7      24      18     52     24
293454     2021       7      24      18     53     24
293455     2021       7      24      18     54     24
293456     2021       7      24      18     55     24
293457     2021       7      24      18     56     24
293458     2021       7      24      18     57     24
293459     2021       7      24      18     58     24
293460     2021       7      24      18     59     24
293461     2021       7      24      19      0     24
293462     2021       7      24      19      1     24
293463     2021       7      24      19      2     24
293464     2021       7      24      19      3     24
293465     2021       7      24      19      4     24
293466     2021       7      24      19      5     24
293467     2021       7      24      19      6     24
293468     2021       7      24      19      7     24
293469     2021       7      24      19      8     24
293470     2021       7      24      19      9     24
293471     2021       7      24      19     10     24
293472     2021       7      24      19     11     24
293473     2021       7      24      19     12     24
293474     2021       7      24      19     13     24
293475     2021       7      24      19     14     24
293476     2021       7      24      19     15     24
293477     2021       7      24      19     16     24
293478     2021       7      24      19     17     24
293479     2021       7      24      19     18     24
293480     2021       7      24      19     19     24
293481     2021       7      24      19     20     24
293482     2021       7      24      19     21     24
293483     2021       7      24      19     22     24
293484     2021       7      24      19     23     24
293485     2021       7      24      19     24     24
293486     2021       7      24      19     25     24
293487     2021       7      24      19     26     24
293488     2021       7      24      19     27     24
293489     2021       7      24      19     28     24
293490     2021       7      24      19     29     24
293491     2021       7      24      19     30     24
293492     2021       7      24      19     31     24
293493     2021       7      24      19     32     24
293494     2021       7      24      19     33     24
293495     2021       7      24      19     34     24
293496     2021       7      24      19     35     24
293497     2021       7      24      19     36     24
293498     2021       7      24      19     37     24
293499     2021       7      24      19     38     24
293500     2021       7      24      19     39     24
293501     2021       7      24      19     40     24
293502     2021       7      24      19     41     24
293503     2021       7      24      19     42     24
293504     2021       7      24      19     43     24
293505     2021       7      24      19     44     24
293506     2021       7      24      19     45     24
293507     2021       7      24      19     46     24
293508     2021       7      24      19     47     24
293509     2021       7      24      19     48     24
293510     2021       7      24      19     49     24
293511     2021       7      24      19     50     24
293512     2021       7      24      19     51     24
293513     2021       7      24      19     52     24
293514     2021       7      24      19     53     24
293515     2021       7      24      19     54     24
293516     2021       7      24      19     55     24
293517     2021       7      24      19     56     24
293518     2021       7      24      19     57     24
293519     2021       7      24      19     58     24
293520     2021       7      24      19     59     24
293521     2021       7      24      20      0     24
293522     2021       7      24      20      1     24
293523     2021       7      24      20      2     24
293524     2021       7      24      20      3     24
293525     2021       7      24      20      4     24
293526     2021       7      24      20      5     24
293527     2021       7      24      20      6     24
293528     2021       7      24      20      7     24
293529     2021       7      24      20      8     24
293530     2021       7      24      20      9     24
293531     2021       7      24      20     10     24
293532     2021       7      24      20     11     24
293533     2021       7      24      20     12     24
293534     2021       7      24      20     13     24
293535     2021       7      24      20     14     24
293536     2021       7      24      20     15     24
293537     2021       7      24      20     16     24
293538     2021       7      24      20     17     24
293539     2021       7      24      20     18     24
293540     2021       7      24      20     19     24
293541     2021       7      24      20     20     24
293542     2021       7      24      20     21     24
293543     2021       7      24      20     22     24
293544     2021       7      24      20     23     24
293545     2021       7      24      20     24     24
293546     2021       7      24      20     25     24
293547     2021       7      24      20     26     24
293548     2021       7      24      20     27     24
293549     2021       7      24      20     28     24
293550     2021       7      24      20     29     24
293551     2021       7      24      20     30     24
293552     2021       7      24      20     31     24
293553     2021       7      24      20     32     24
293554     2021       7      24      20     33     24
293555     2021       7      24      20     34     24
293556     2021       7      24      20     35     24
293557     2021       7      24      20     36     24
293558     2021       7      24      20     37     24
293559     2021       7      24      20     38     24
293560     2021       7      24      20     39     24
293561     2021       7      24      20     40     24
293562     2021       7      24      20     41     24
293563     2021       7      24      20     42     24
293564     2021       7      24      20     43     24
293565     2021       7      24      20     44     24
293566     2021       7      24      20     45     24
293567     2021       7      24      20     46     24
293568     2021       7      24      20     47     24
293569     2021       7      24      20     48     24
293570     2021       7      24      20     49     24
293571     2021       7      24      20     50     24
293572     2021       7      24      20     51     24
293573     2021       7      24      20     52     24
293574     2021       7      24      20     53     24
293575     2021       7      24      20     54     24
293576     2021       7      24      20     55     24
293577     2021       7      24      20     56     24
293578     2021       7      24      20     57     24
293579     2021       7      24      20     58     24
293580     2021       7      24      20     59     24
293581     2021       7      24      21      0     24
293582     2021       7      24      21      1     24
293583     2021       7      24      21      2     24
293584     2021       7      24      21      3     24
293585     2021       7      24      21      4     24
293586     2021       7      24      21      5     24
293587     2021       7      24      21      6     24
293588     2021       7      24      21      7     24
293589     2021       7      24      21      8     24
293590     2021       7      24      21      9     24
293591     2021       7      24      21     10     24
293592     2021       7      24      21     11     24
293593     2021       7      24      21     12     24
293594     2021       7      24      21     13     24
293595     2021       7      24      21     14     24
293596     2021       7      24      21     15     24
293597     2021       7      24      21     16     24
293598     2021       7      24      21     17     24
293599     2021       7      24      21     18     24
293600     2021       7      24      21     19     24
293601     2021       7      24      21     20     24
293602     2021       7      24      21     21     24
293603     2021       7      24      21     22     24
293604     2021       7      24      21     23     24
293605     2021       7      24      21     24     24
293606     2021       7      24      21     25     24
293607     2021       7      24      21     26     24
293608     2021       7      24      21     27     24
293609     2021       7      24      21     28     24
293610     2021       7      24      21     29     24
293611     2021       7      24      21     30     24
293612     2021       7      24      21     31     24
293613     2021       7      24      21     32     24
293614     2021       7      24      21     33     24
293615     2021       7      24      21     34     24
293616     2021       7      24      21     35     24
293617     2021       7      24      21     36     24
293618     2021       7      24      21     37     24
293619     2021       7      24      21     38     24
293620     2021       7      24      21     39     24
293621     2021       7      24      21     40     24
293622     2021       7      24      21     41     24
293623     2021       7      24      21     42     24
293624     2021       7      24      21     43     24
293625     2021       7      24      21     44     24
293626     2021       7      24      21     45     24
293627     2021       7      24      21     46     24
293628     2021       7      24      21     47     24
293629     2021       7      24      21     48     24
293630     2021       7      24      21     49     24
293631     2021       7      24      21     50     24
293632     2021       7      24      21     51     24
293633     2021       7      24      21     52     24
293634     2021       7      24      21     53     24
293635     2021       7      24      21     54     24
293636     2021       7      24      21     55     24
293637     2021       7      24      21     56     24
293638     2021       7      24      21     57     24
293639     2021       7      24      21     58     24
293640     2021       7      24      21     59     24
293641     2021       7      24      22      0     24
293642     2021       7      24      22      1     24
293643     2021       7      24      22      2     24
293644     2021       7      24      22      3     24
293645     2021       7      24      22      4     24
293646     2021       7      24      22      5     24
293647     2021       7      24      22      6     24
293648     2021       7      24      22      7     24
293649     2021       7      24      22      8     24
293650     2021       7      24      22      9     24
293651     2021       7      24      22     10     24
293652     2021       7      24      22     11     24
293653     2021       7      24      22     12     24
293654     2021       7      24      22     13     24
293655     2021       7      24      22     14     24
293656     2021       7      24      22     15     24
293657     2021       7      24      22     16     24
293658     2021       7      24      22     17     24
293659     2021       7      24      22     18     24
293660     2021       7      24      22     19     24
293661     2021       7      24      22     20     24
293662     2021       7      24      22     21     24
293663     2021       7      24      22     22     24
293664     2021       7      24      22     23     24
293665     2021       7      24      22     24     24
293666     2021       7      24      22     25     24
293667     2021       7      24      22     26     24
293668     2021       7      24      22     27     24
293669     2021       7      24      22     28     24
293670     2021       7      24      22     29     24
293671     2021       7      24      22     30     24
293672     2021       7      24      22     31     24
293673     2021       7      24      22     32     24
293674     2021       7      24      22     33     24
293675     2021       7      24      22     34     24
293676     2021       7      24      22     35     24
293677     2021       7      24      22     36     24
293678     2021       7      24      22     37     24
293679     2021       7      24      22     38     24
293680     2021       7      24      22     39     24
293681     2021       7      24      22     40     24
293682     2021       7      24      22     41     24
293683     2021       7      24      22     42     24
293684     2021       7      24      22     43     24
293685     2021       7      24      22     44     24
293686     2021       7      24      22     45     24
293687     2021       7      24      22     46     24
293688     2021       7      24      22     47     24
293689     2021       7      24      22     48     24
293690     2021       7      24      22     49     24
293691     2021       7      24      22     50     24
293692     2021       7      24      22     51     24
293693     2021       7      24      22     52     24
293694     2021       7      24      22     53     24
293695     2021       7      24      22     54     24
293696     2021       7      24      22     55     24
293697     2021       7      24      22     56     24
293698     2021       7      24      22     57     24
293699     2021       7      24      22     58     24
293700     2021       7      24      22     59     24
293701     2021       7      24      23      0     24
293702     2021       7      24      23      1     24
293703     2021       7      24      23      2     24
293704     2021       7      24      23      3     24
293705     2021       7      24      23      4     24
293706     2021       7      24      23      5     24
293707     2021       7      24      23      6     24
293708     2021       7      24      23      7     24
293709     2021       7      24      23      8     24
293710     2021       7      24      23      9     24
293711     2021       7      24      23     10     24
293712     2021       7      24      23     11     24
293713     2021       7      24      23     12     24
293714     2021       7      24      23     13     24
293715     2021       7      24      23     14     24
293716     2021       7      24      23     15     24
293717     2021       7      24      23     16     24
293718     2021       7      24      23     17     24
293719     2021       7      24      23     18     24
293720     2021       7      24      23     19     24
293721     2021       7      24      23     20     24
293722     2021       7      24      23     21     24
293723     2021       7      24      23     22     24
293724     2021       7      24      23     23     24
293725     2021       7      24      23     24     24
293726     2021       7      24      23     25     24
293727     2021       7      24      23     26     24
293728     2021       7      24      23     27     24
293729     2021       7      24      23     28     24
293730     2021       7      24      23     29     24
293731     2021       7      24      23     30     24
293732     2021       7      24      23     31     24
293733     2021       7      24      23     32     24
293734     2021       7      24      23     33     24
293735     2021       7      24      23     34     24
293736     2021       7      24      23     35     24
293737     2021       7      24      23     36     24
293738     2021       7      24      23     37     24
293739     2021       7      24      23     38     24
293740     2021       7      24      23     39     24
293741     2021       7      24      23     40     24
293742     2021       7      24      23     41     24
293743     2021       7      24      23     42     24
293744     2021       7      24      23     43     24
293745     2021       7      24      23     44     24
293746     2021       7      24      23     45     24
293747     2021       7      24      23     46     24
293748     2021       7      24      23     47     24
293749     2021       7      24      23     48     24
293750     2021       7      24      23     49     24
293751     2021       7      24      23     50     24
293752     2021       7      24      23     51     24
293753     2021       7      24      23     52     24
293754     2021       7      24      23     53     24
293755     2021       7      24      23     54     24
293756     2021       7      24      23     55     24
293757     2021       7      24      23     56     24
293758     2021       7      24      23     57     24
293759     2021       7      24      23     58     24
293760     2021       7      24      23     59     24
293761     2021       7      25       0      0     25
293762     2021       7      25       0      1     25
293763     2021       7      25       0      2     25
293764     2021       7      25       0      3     25
293765     2021       7      25       0      4     25
293766     2021       7      25       0      5     25
293767     2021       7      25       0      6     25
293768     2021       7      25       0      7     25
293769     2021       7      25       0      8     25
293770     2021       7      25       0      9     25
293771     2021       7      25       0     10     25
293772     2021       7      25       0     11     25
293773     2021       7      25       0     12     25
293774     2021       7      25       0     13     25
293775     2021       7      25       0     14     25
293776     2021       7      25       0     15     25
293777     2021       7      25       0     16     25
293778     2021       7      25       0     17     25
293779     2021       7      25       0     18     25
293780     2021       7      25       0     19     25
293781     2021       7      25       0     20     25
293782     2021       7      25       0     21     25
293783     2021       7      25       0     22     25
293784     2021       7      25       0     23     25
293785     2021       7      25       0     24     25
293786     2021       7      25       0     25     25
293787     2021       7      25       0     26     25
293788     2021       7      25       0     27     25
293789     2021       7      25       0     28     25
293790     2021       7      25       0     29     25
293791     2021       7      25       0     30     25
293792     2021       7      25       0     31     25
293793     2021       7      25       0     32     25
293794     2021       7      25       0     33     25
293795     2021       7      25       0     34     25
293796     2021       7      25       0     35     25
293797     2021       7      25       0     36     25
293798     2021       7      25       0     37     25
293799     2021       7      25       0     38     25
293800     2021       7      25       0     39     25
293801     2021       7      25       0     40     25
293802     2021       7      25       0     41     25
293803     2021       7      25       0     42     25
293804     2021       7      25       0     43     25
293805     2021       7      25       0     44     25
293806     2021       7      25       0     45     25
293807     2021       7      25       0     46     25
293808     2021       7      25       0     47     25
293809     2021       7      25       0     48     25
293810     2021       7      25       0     49     25
293811     2021       7      25       0     50     25
293812     2021       7      25       0     51     25
293813     2021       7      25       0     52     25
293814     2021       7      25       0     53     25
293815     2021       7      25       0     54     25
293816     2021       7      25       0     55     25
293817     2021       7      25       0     56     25
293818     2021       7      25       0     57     25
293819     2021       7      25       0     58     25
293820     2021       7      25       0     59     25
293821     2021       7      25       1      0     25
293822     2021       7      25       1      1     25
293823     2021       7      25       1      2     25
293824     2021       7      25       1      3     25
293825     2021       7      25       1      4     25
293826     2021       7      25       1      5     25
293827     2021       7      25       1      6     25
293828     2021       7      25       1      7     25
293829     2021       7      25       1      8     25
293830     2021       7      25       1      9     25
293831     2021       7      25       1     10     25
293832     2021       7      25       1     11     25
293833     2021       7      25       1     12     25
293834     2021       7      25       1     13     25
293835     2021       7      25       1     14     25
293836     2021       7      25       1     15     25
293837     2021       7      25       1     16     25
293838     2021       7      25       1     17     25
293839     2021       7      25       1     18     25
293840     2021       7      25       1     19     25
293841     2021       7      25       1     20     25
293842     2021       7      25       1     21     25
293843     2021       7      25       1     22     25
293844     2021       7      25       1     23     25
293845     2021       7      25       1     24     25
293846     2021       7      25       1     25     25
293847     2021       7      25       1     26     25
293848     2021       7      25       1     27     25
293849     2021       7      25       1     28     25
293850     2021       7      25       1     29     25
293851     2021       7      25       1     30     25
293852     2021       7      25       1     31     25
293853     2021       7      25       1     32     25
293854     2021       7      25       1     33     25
293855     2021       7      25       1     34     25
293856     2021       7      25       1     35     25
293857     2021       7      25       1     36     25
293858     2021       7      25       1     37     25
293859     2021       7      25       1     38     25
293860     2021       7      25       1     39     25
293861     2021       7      25       1     40     25
293862     2021       7      25       1     41     25
293863     2021       7      25       1     42     25
293864     2021       7      25       1     43     25
293865     2021       7      25       1     44     25
293866     2021       7      25       1     45     25
293867     2021       7      25       1     46     25
293868     2021       7      25       1     47     25
293869     2021       7      25       1     48     25
293870     2021       7      25       1     49     25
293871     2021       7      25       1     50     25
293872     2021       7      25       1     51     25
293873     2021       7      25       1     52     25
293874     2021       7      25       1     53     25
293875     2021       7      25       1     54     25
293876     2021       7      25       1     55     25
293877     2021       7      25       1     56     25
293878     2021       7      25       1     57     25
293879     2021       7      25       1     58     25
293880     2021       7      25       1     59     25
293881     2021       7      25       2      0     25
293882     2021       7      25       2      1     25
293883     2021       7      25       2      2     25
293884     2021       7      25       2      3     25
293885     2021       7      25       2      4     25
293886     2021       7      25       2      5     25
293887     2021       7      25       2      6     25
293888     2021       7      25       2      7     25
293889     2021       7      25       2      8     25
293890     2021       7      25       2      9     25
293891     2021       7      25       2     10     25
293892     2021       7      25       2     11     25
293893     2021       7      25       2     12     25
293894     2021       7      25       2     13     25
293895     2021       7      25       2     14     25
293896     2021       7      25       2     15     25
293897     2021       7      25       2     16     25
293898     2021       7      25       2     17     25
293899     2021       7      25       2     18     25
293900     2021       7      25       2     19     25
293901     2021       7      25       2     20     25
293902     2021       7      25       2     21     25
293903     2021       7      25       2     22     25
293904     2021       7      25       2     23     25
293905     2021       7      25       2     24     25
293906     2021       7      25       2     25     25
293907     2021       7      25       2     26     25
293908     2021       7      25       2     27     25
293909     2021       7      25       2     28     25
293910     2021       7      25       2     29     25
293911     2021       7      25       2     30     25
293912     2021       7      25       2     31     25
293913     2021       7      25       2     32     25
293914     2021       7      25       2     33     25
293915     2021       7      25       2     34     25
293916     2021       7      25       2     35     25
293917     2021       7      25       2     36     25
293918     2021       7      25       2     37     25
293919     2021       7      25       2     38     25
293920     2021       7      25       2     39     25
293921     2021       7      25       2     40     25
293922     2021       7      25       2     41     25
293923     2021       7      25       2     42     25
293924     2021       7      25       2     43     25
293925     2021       7      25       2     44     25
293926     2021       7      25       2     45     25
293927     2021       7      25       2     46     25
293928     2021       7      25       2     47     25
293929     2021       7      25       2     48     25
293930     2021       7      25       2     49     25
293931     2021       7      25       2     50     25
293932     2021       7      25       2     51     25
293933     2021       7      25       2     52     25
293934     2021       7      25       2     53     25
293935     2021       7      25       2     54     25
293936     2021       7      25       2     55     25
293937     2021       7      25       2     56     25
293938     2021       7      25       2     57     25
293939     2021       7      25       2     58     25
293940     2021       7      25       2     59     25
293941     2021       7      25       3      0     25
293942     2021       7      25       3      1     25
293943     2021       7      25       3      2     25
293944     2021       7      25       3      3     25
293945     2021       7      25       3      4     25
293946     2021       7      25       3      5     25
293947     2021       7      25       3      6     25
